EV-2026-08-10-151,"Ithalat Rejimi Karari 2026 I sayili Liste (Tarim Urunleri) 21-22. Fasillar tablosunda GTS (Genellestirilmis Tercihler Sistemi) SUTUNU YOKTUR; sutunlar yalnizca AB,BK / GUR / B-HER / G.KORE / MLZ / SNG / KOS / VNZ / BAE / TPS-OIC / D-8 / DU'dur. ABD, Avustralya, Arjantin, Guney Afrika ve Sili icin AYRI SUTUN YOKTUR.",12 sutun; GTS sutunu yok; ABD/AUS/ARG/ZAF/CHL sutunu yok,-,T1,"T.C. Ticaret Bakanligi - Ithalat Rejimi Karari (3350) ekli listeler, konsolide 2026 paketi, 'I sayili Liste.xlsx' > '21-22.FASILLAR' sayfasi, satir 3 sutun basliklari",https://ticaret.gov.tr/data/68d2951f13b876c2509a480b/rejim%202026.zip,2026-07-17,2026-01-01,2026-08-10,HIGH,FACT,90d,10-evidence/raw/snapshots/gumruk-vergi/ithalat-rejimi-2026-I-liste-21-22-sutun-basliklari-ve-dipnotlar.txt,gumruk-vergi-uzmani,-,-,"YAPISAL SONUC: Sarap (2204.21) icin uygulanabilecek tercihli oran YALNIZCA bu sutunlardan veya dipnotlardan gelebilir. Sutunu ve dipnotu olmayan her mense DU (=%70) sutunundadir. GTS sutununun bulunmamasi, sarapta GTS tavizinin YAPISAL OLARAK MUMKUN OLMADIGI anlamina gelir (karsilastirma: II sayili Liste'de GTS ULKELERI sutunu VARDIR)."
EV-2026-08-10-152,"Ithalat Rejimi Karari 2026 'Icindekiler ve Kisaltmalar' ekinde Turkiye'nin Serbest Ticaret Anlasmasi bulunan ulkeleri tek tek sayilmistir; bu listede ABD, Avustralya, Arjantin ve Guney Afrika YER ALMAZ, Sili YER ALIR.","STA ulkeleri: Arnavutluk, Venezuela, BK, Bosna-Hersek, Fas, Faroe Adalari, Filistin, Gurcistan, Guney Kore, Israil, Karadag, Kosova, K.Makedonya, Malezya, Misir, Morityus, Moldova, Sirbistan, Singapur, Sili, Tunus (+ AB uyeleri, EFTA uyeleri)",-,T1,"T.C. Ticaret Bakanligi - Ithalat Rejimi Karari 2026 ekli 'Icindekiler ve Kisaltmalar' belgesi, 'II SAYILI LISTE (25-97. FASILLAR) SUTUN BASLIKLARI KISALTMALARI' bolumu, '1' sutunu tanimi",https://ticaret.gov.tr/data/68d2951f13b876c2509a480b/rejim%202026.zip,2025-12-24,2026-01-01,2026-08-10,HIGH,FACT,90d,10-evidence/raw/snapshots/gumruk-vergi/ithalat-rejimi-2026-icindekiler-ve-kisaltmalar.txt,gumruk-vergi-uzmani,-,-,Bu liste II sayili Liste sutun tanimidir; ancak Turkiye'nin STA'li ulkelerinin RESMI ENUMERASYONUDUR. ABD/Avustralya/Arjantin/G.Afrika bu enumerasyonda yoktur -> bu dort ulke ile tercihli ticaret anlasmasi yoktur -> 2204.21'de DU (%70) uygulanir. DIKKAT: EFTA bu listede vardir ama I sayili Liste'de EFTA SUTUNU YOKTUR -> STA'nin VARLIGI sarapta indirim demek DEGILDIR.
EV-2026-08-10-153,"Ithalat Rejimi Karari 2026 EK-1 'Genellestirilmis Tercihler Sisteminden Yararlanacak Ulkeler Listesi'nde ABD, Avustralya, Arjantin, Guney Afrika, Sili ve hicbir AB uyesi ulke yer almaz.","GYU: Bolivya, Cape Verde, Cook Adalari, Filipinler, Kenya, Kirgizistan, Kongo, Mikronezya, Nijerya, Niue, Ozbekistan, Pakistan, Sri Lanka, Tacikistan | OTDU: bos | EAGU: 45 ulke",-,T1,T.C. Ticaret Bakanligi - Ithalat Rejimi Karari 2026 ekli EK-1.xlsx,https://ticaret.gov.tr/data/68d2951f13b876c2509a480b/rejim%202026.zip,2025-12-30,2026-01-01,2026-08-10,HIGH,FACT,90d,10-evidence/raw/snapshots/gumruk-vergi/ithalat-rejimi-2026-EK-1-GTS-ulkeler.txt,gumruk-vergi-uzmani,-,-,"Kapsamdaki 9 ulkenin HICBIRI GTS ulkesi degildir. Bu kart EV-2026-08-10-151 ve -154 ile birlikte 'GTS sarapta uygulanmaz' sonucunu UC AYRI YOLDAN kapatir: (a) I sayili listede GTS sutunu yok, (b) 2204 II sayili listede yok, (c) 9 ulkenin hicbiri GTS ulkesi degil."
EV-2026-08-10-154,"2204 GTIP'i Ithalat Rejimi Karari 2026 II sayili Liste (Tarim Urunleri, 4-24. Fasillar) tablosunda YER ALMAZ; bu tabloda 22. fasildan yalnizca 2201, 2202, 2203, 2205, 2207 ve 2208 satirlari bulunur.","2204 satiri: 0 adet (II sayili liste 04-24 Fasillar); 22. fasil prefixleri: 2201,2202,2203,2205,2207,2208",satir,T1,"T.C. Ticaret Bakanligi - Ithalat Rejimi Karari 2026 ekli 'II sayili Liste (04-24.Fasillar).xlsx' > '5-24 FASILLAR' sayfasi, programatik tam tarama",https://ticaret.gov.tr/data/68d2951f13b876c2509a480b/rejim%202026.zip,2025-12-30,2026-01-01,2026-08-10,HIGH,FACT,90d,10-evidence/raw/snapshots/gumruk-vergi/ticaret-bakanligi-ithalat-rejimi-2026-listeler.zip,gumruk-vergi-uzmani,-,-,"II sayili Liste'nin sutun basliklarinda 'GTS ULKELERI' (EAGU/OTDU/GYU) sutunu VARDIR. 2204 bu listede olmadigi icin sarap bu sutunlardan hicbir sekilde yararlanamaz. Ayrica II sayili listede EFTA ve F.ADA 'AB, B-HER, BK, EFTA, F.ADA, G.KORE, MLZ' ortak sutunundadir; I sayili listede boyle bir ortak sutun YOKTUR -> ayrimin kaynagi budur."
EV-2026-08-10-155,Ticaret Bakanligi Gumruk Rehberi: gumruk birliginin kapsami disinda birakilmis TARIM urunlerinin Turkiye-AB ticareti tercihli ticaret anlasmalari kapsamindadir ve tercihli rejimden faydalanmak icin esyanin EUR.1/EUR-MED Dolasim Belgesi veya Fatura Beyani/EUR-MED Fatura Beyani esliginde ticarete konu edilmesi gerekir.,EUR.1 / EUR-MED Dolasim Belgesi VEYA Fatura Beyani / EUR-MED Fatura Beyani,-,T2,"T.C. Ticaret Bakanligi - Gumruk Rehberi, 'Mense ispat ve dolasim belgeleri nelerdir? Hangi durumlarda duzenlenirler?'",https://gumrukrehberi.gov.tr/sayfa/men%C5%9Fe-ispat-ve-dola%C5%9F%C4%B1m-belgeleri-nelerdir-hangi-durumlarda-d%C3%BCzenlenirler,-,-,2026-08-10,HIGH,FACT,180d,10-evidence/raw/snapshots/gumruk-vergi/gumrukrehberi-mense-ispat-ve-dolasim-belgeleri-2026-08-10.txt,gumruk-vergi-uzmani,-,-,"Tam alinti: 'Gumruk birliginin kapsami disinda birakilmis olan tarim urunleri ve Avrupa Komur ve Celik Toplulugu (AKCT) urunlerinin Turkiye ile Avrupa Birligi arasindaki ticaretinin de tercihli ticaret anlasmalari kapsamina girdigini hatirlatmak isteriz. Bu esyanin, ilgili anlasmalarla belirlenen kurallar cercevesinde menseli olmasi ve EUR.1/EUR-MED Dolasim Belgesi, Fatura Beyani / EUR-MED Fatura Beyani esliginde ticarete konu edilmesi halinde ithalatci ulkede tercihli rejimden faydalanmasi mumkundur.' Sayfada effective_date yayimlanmamistir -> '-' birakildi; TTL 180g ile takip edilir."
EV-2026-08-10-156,Ticaret Bakanligi Gumruk Rehberi: A.TR Dolasim Belgesi esyanin MENSEINI GOSTERMEZ ve mense ispat belgesi YERINE GECMEZ; A.TR yalnizca Gumruk Birligi kapsamindaki esyanin serbest dolasimda oldugunu gosterir.,A.TR = serbest dolasim statusu; mense ispati DEGIL,-,T2,"T.C. Ticaret Bakanligi - Gumruk Rehberi, 'Mense ispat ve dolasim belgeleri nelerdir?'",https://gumrukrehberi.gov.tr/sayfa/men%C5%9Fe-ispat-ve-dola%C5%9F%C4%B1m-belgeleri-nelerdir-hangi-durumlarda-d%C3%BCzenlenirler,-,-,2026-08-10,HIGH,FACT,180d,10-evidence/raw/snapshots/gumruk-vergi/gumrukrehberi-mense-ispat-ve-dolasim-belgeleri-2026-08-10.txt,gumruk-vergi-uzmani,-,-,"Tam alinti: 'A.TR Dolasim Belgesi esyanin menseini gostermez veya mense ispat belgesi yerine gecmez.' OPERASYONEL SONUC: Ispanyol tedarikcinin gonderdigi A.TR, 2204.21'de %50 orani icin GECERSIZDIR. Bu, ithalatta en sik yapilan belge hatalarindan biridir ve dogrudan %70 orana yol acar."
EV-2026-08-10-157,Ticaret Bakanligi Gumruk Rehberi: tercihli tarifeden yararlanmak icin dolasim/mense ispat belgesinin ithalat sirasinda gumruk idaresine VERILMESI gerekir; belge verilemedigi zaman ithalatci vergi indiriminden yararlanamaz ve DAHA YUKSEK ithalat vergisi oder.,belge yoksa -> DU orani (2204.21 icin %70),-,T2,"T.C. Ticaret Bakanligi - Gumruk Rehberi, 'Hangi ulkeden ithalat yapacaksiniz?' + 'Mense ispat ve dolasim belgeleri ile ilgili bir hatirlatma'",https://gumrukrehberi.gov.tr/sayfa/hangi-%C3%BClkeden-ithalat-yapacaks%C4%B1n%C4%B1z,-,-,2026-08-10,HIGH,FACT,180d,10-evidence/raw/snapshots/gumruk-vergi/gumrukrehberi-hangi-ulkeden-ithalat-yapacaksiniz-2026-08-10.txt,gumruk-vergi-uzmani,-,-,"Alintilar: (1) '...esyanin buna uygun oldugunu ispatlayan dolasim belgesini veya mense ispat belgesini ithalat sirasinda gumruk idaresine vermeniz gereklidir.' (2) '...mense ispat veya dolasim belgesi verilemedigi zaman, ithalatci firma vergi muafiyetinden veya indiriminden yararlanamayacak ve daha yuksek ithalat vergisi odemek zorunda kalacaktir.' MODEL SONUCU: mense_tarife_eslemesi'ndeki oranlar KOSULLUDUR; kosul saglanmazsa 70 uygulanir. AB mensede bu 20 puan CIF farkidir."
EV-2026-08-10-158,"Gumrukler Genel Mudurlugu BILGE Sistemi Mense Kontrol Tablosu, 'ATRM' satiri: Turkiye-AB Ortaklik Konseyinin tercihli TARIM URUNLERI ticaretine dair 1/98 sayili Karari kapsaminda mense ulke AB uyesi ulkeler + San Marino, GTIP kapsami 'yalnizca tarim urunleri listesindeki tum urunler', ARANACAK BELGE '0302 EUR.1 Dolasim Belgesi' veya '0538 Fatura Beyani'dir.",EUR.1 Dolasim Belgesi (MBS 0302) VEYA Fatura Beyani (MBS 0538),-,T3,"T.C. Ticaret Bakanligi Gumrukler Genel Mudurlugu, 'BILGE Sistemi - Mense Kontrol Tablosu' (Istanbul Gumruk Musavirleri Dernegi duyurusu eki, 14.04.2026)",https://files.igmd.org.tr/doc/14042026-093429_ggm-bilge-sistemi-mense-kontrol-tablosupdf.pdf,2026-04-14,2026-01-01,2026-08-10,MEDIUM,FACT,180d,10-evidence/raw/snapshots/gumruk-vergi/GGM-BILGE-mense-kontrol-tablosu-2026-04-14.pdf,gumruk-vergi-uzmani,-,-,"TIER NOTU: Belgenin KENDISI Ticaret Bakanligi GGM'nin resmi yazisidir (T2 niteliginde) ancak bu oturumda ticaret.gov.tr ve mevzuat.gov.tr'ye ERISILEMEDIGI icin belge bir meslek orgutu (IGMD) sitesinden alinmistir -> T3 olarak etiketlendi, confidence MEDIUM. Ayni sonuc BAGIMSIZ OLARAK EV-2026-08-10-155 (T2, Gumruk Rehberi) ile de dogrulanmistir. CIKIS ULKESI KONTROLU (ayni satir): AB Uyesi Ulkeler + San Marino + EFTA Uyesi Ulkeler + Faroe Adalari + Fas + Bosna-Hersek + Kosova + Karadag + K.Makedonya + Filistin + Gurcistan + Sirbistan + Moldova + Misir. BIRLESIK KRALLIK BU LISTEDE YOKTUR."
EV-2026-08-10-159,"Ayni tablo, 'AT' satiri (Turkiye-AB 1/95 sayili Gumruk Birligi Karari): aranacak belge '0301 A.TR Dolasim Belgesi' olup GTIP kontrolu 'AKCT ve TARIM URUNLERI HARICINDEKI tum urunler esas alinacaktir' seklindedir.",A.TR kapsami = AKCT ve tarim urunleri HARIC,-,T3,"T.C. Ticaret Bakanligi Gumrukler Genel Mudurlugu, 'BILGE Sistemi - Mense Kontrol Tablosu', 'AT' satiri",https://files.igmd.org.tr/doc/14042026-093429_ggm-bilge-sistemi-mense-kontrol-tablosupdf.pdf,2026-04-14,2026-01-01,2026-08-10,MEDIUM,FACT,180d,10-evidence/raw/snapshots/gumruk-vergi/GGM-BILGE-mense-kontrol-tablosu-2026-04-14.pdf,gumruk-vergi-uzmani,-,-,TUR 1'de 'Gumruk Birligi sarabi kapsamaz' sonucu (EV-2026-08-09-103) VERGI ORANI tarafindan turetilmisti. Bu kart ayni sonucu BELGE/SISTEM tarafindan dogrular: BILGE sistemi 2204 icin A.TR'yi zaten kabul etmez. Iki bagimsiz yol ayni sonuca cikiyor.
EV-2026-08-10-160,"Ayni tablo, 'SIL' satiri (Sili STA): mense ulke Sili (512), CIKIS ULKESI KONTROLU yalnizca 'Sili', capraz kumulasyon YOK, aranacak belge '0302 EUR.1 Dolasim Belgesi' veya '0538 Fatura Beyani'.",EUR.1 (0302) VEYA Fatura Beyani (0538); cikis ulkesi = Sili olmak ZORUNDA,-,T3,"T.C. Ticaret Bakanligi Gumrukler Genel Mudurlugu, 'BILGE Sistemi - Mense Kontrol Tablosu', 'SIL' satiri",https://files.igmd.org.tr/doc/14042026-093429_ggm-bilge-sistemi-mense-kontrol-tablosupdf.pdf,2026-04-14,2026-01-01,2026-08-10,MEDIUM,FACT,180d,10-evidence/raw/snapshots/gumruk-vergi/GGM-BILGE-mense-kontrol-tablosu-2026-04-14.pdf,gumruk-vergi-uzmani,-,-,"OPERASYONEL SONUC (KRITIK): Sili mensei sarap ucuncu bir ulkeden (or. Rotterdam/Antwerp konsolidasyonu, ABD aktarmasi) CIKIS yaparsa BILGE cikis ulkesi kontrolu duser ve %50 yerine %70 uygulanir. Ayni risk AB mensede DAHA GENISTIR ama BK cikisli sevkiyat icin GECERLIDIR (EV-2026-08-10-158). Bu bir NAVLUN/ROTA karari degil, bir VERGI kaldiracidir -> capraz ipucu birakildi."
